ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09,symbol
2024-10-21T12:58:03.694947074Z,2024-10-21T12:58:03.694780418Z,10,2,38,A,B,2,233.78,400,130,166656,15104070,233.86,233.89,22,8,1,1,233.8,233.9,14,93,3,1,233.78,233.93,400,98,1,1,233.73,233.97,20,200,1,1,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,AAPL
2024-10-21T12:58:04.432585290Z,2024-10-21T12:58:04.432418262Z,10,2,38,T,N,0,233.87,22,130,167028,15105052,233.86,233.89,22,8,1,1,233.8,233.9,14,93,3,1,233.78,233.93,400,98,1,1,233.73,233.97,20,200,1,1,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,AAPL
2024-10-21T12:58:04.560040205Z,2024-10-21T12:58:04.559873878Z,10,2,38,A,B,1,233.85,100,130,166327,15105154,233.86,233.89,22,8,1,1,233.85,233.9,100,93,1,1,233.8,233.93,14,98,3,1,233.78,233.97,400,200,1,1,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,AAPL
2024-10-21T12:58:04.664892002Z,2024-10-21T12:58:04.664725575Z,10,2,38,A,A,1,233.9,2,130,166427,15105290,233.86,233.89,22,8,1,1,233.85,233.9,100,95,1,2,233.8,233.93,14,98,3,1,233.78,233.97,400,200,1,1,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,AAPL
2024-10-21T12:58:07.447180746Z,2024-10-21T12:58:07.447014433Z,10,2,38,A,A,1,233.9,200,130,166313,15108089,233.86,233.89,22,8,1,1,233.85,233.9,100,295,1,3,233.8,233.93,14,98,3,1,233.78,233.97,400,200,1,1,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.6,234.17,1000,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,AAPL
2024-10-21T12:58:10.664481870Z,2024-10-21T12:58:10.664315609Z,10,2,38,A,A,0,233.88,100,130,166261,15111525,233.86,233.88,22,100,1,1,233.85,233.89,100,8,1,1,233.8,233.9,14,295,3,3,233.78,233.93,400,98,1,1,233.73,233.97,20,200,1,1,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.6,234.13,1000,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,AAPL
2024-10-21T12:58:10.664516173Z,2024-10-21T12:58:10.664349579Z,10,2,38,C,B,3,233.78,400,130,166594,15111527,233.86,233.88,22,100,1,1,233.85,233.89,100,8,1,1,233.8,233.9,14,295,3,3,233.73,233.93,20,98,1,1,233.7,233.97,1207,200,2,1,233.66,234.0,1,127,1,4,233.6,234.1,1000,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,30,1,2,1,233.5,234.25,224,100,2,1,AAPL
2024-10-21T12:58:10.664635244Z,2024-10-21T12:58:10.664468587Z,10,2,38,A,A,0,233.87,6,130,166657,15111531,233.86,233.87,22,6,1,1,233.85,233.88,100,100,1,1,233.8,233.89,14,8,3,1,233.73,233.9,20,295,1,3,233.7,233.93,1207,98,2,1,233.66,233.97,1,200,1,1,233.6,234.0,1000,127,1,4,233.58,234.1,505,100,2,1,233.53,234.13,30,400,2,1,233.5,234.17,224,1,2,1,AAPL
2024-10-21T12:58:10.664637866Z,2024-10-21T12:58:10.664469496Z,10,2,38,T,A,0,233.86,22,130,168370,15111532,233.86,233.87,22,6,1,1,233.85,233.88,100,100,1,1,233.8,233.89,14,8,3,1,233.73,233.9,20,295,1,3,233.7,233.93,1207,98,2,1,233.66,233.97,1,200,1,1,233.6,234.0,1000,127,1,4,233.58,234.1,505,100,2,1,233.53,234.13,30,400,2,1,233.5,234.17,224,1,2,1,AAPL
2024-10-21T12:58:10.664637866Z,2024-10-21T12:58:10.664469496Z,10,2,38,C,B,0,233.86,22,130,168370,15111532,233.85,233.87,100,6,1,1,233.8,233.88,14,100,3,1,233.73,233.89,20,8,1,1,233.7,233.9,1207,295,2,3,233.66,233.93,1,98,1,1,233.6,233.97,1000,200,1,1,233.58,234.0,505,127,2,4,233.53,234.1,30,100,2,1,233.5,234.13,224,400,2,1,233.45,234.17,15,1,1,1,AAPL
2024-10-21T12:58:10.664662211Z,2024-10-21T12:58:10.664494919Z,10,2,38,T,A,0,233.85,95,130,167292,15111534,233.85,233.87,100,6,1,1,233.8,233.88,14,100,3,1,233.73,233.89,20,8,1,1,233.7,233.9,1207,295,2,3,233.66,233.93,1,98,1,1,233.6,233.97,1000,200,1,1,233.58,234.0,505,127,2,4,233.53,234.1,30,100,2,1,233.5,234.13,224,400,2,1,233.45,234.17,15,1,1,1,AAPL
2024-10-21T12:58:10.664662211Z,2024-10-21T12:58:10.664494919Z,10,2,38,C,B,0,233.85,95,130,167292,15111534,233.85,233.87,5,6,1,1,233.8,233.88,14,100,3,1,233.73,233.89,20,8,1,1,233.7,233.9,1207,295,2,3,233.66,233.93,1,98,1,1,233.6,233.97,1000,200,1,1,233.58,234.0,505,127,2,4,233.53,234.1,30,100,2,1,233.5,234.13,224,400,2,1,233.45,234.17,15,1,1,1,AAPL
2024-10-21T12:58:10.664665649Z,2024-10-21T12:58:10.664498353Z,10,2,38,T,A,0,233.85,5,130,167296,15111535,233.85,233.87,5,6,1,1,233.8,233.88,14,100,3,1,233.73,233.89,20,8,1,1,233.7,233.9,1207,295,2,3,233.66,233.93,1,98,1,1,233.6,233.97,1000,200,1,1,233.58,234.0,505,127,2,4,233.53,234.1,30,100,2,1,233.5,234.13,224,400,2,1,233.45,234.17,15,1,1,1,AAPL
2024-10-21T12:58:10.664665649Z,2024-10-21T12:58:10.664498353Z,10,2,38,C,B,0,233.85,5,130,167296,15111535,233.8,233.87,14,6,3,1,233.73,233.88,20,100,1,1,233.7,233.89,1207,8,2,1,233.66,233.9,1,295,1,3,233.6,233.93,1000,98,1,1,233.58,233.97,505,200,2,1,233.53,234.0,30,127,2,4,233.5,234.1,224,100,2,1,233.45,234.13,15,400,1,1,233.4,234.17,109,1,2,1,AAPL
2024-10-21T12:58:10.664673893Z,2024-10-21T12:58:10.664507666Z,10,2,38,C,A,4,233.93,98,130,166227,15111536,233.8,233.87,14,6,3,1,233.73,233.88,20,100,1,1,233.7,233.89,1207,8,2,1,233.66,233.9,1,295,1,3,233.6,233.97,1000,200,1,1,233.58,234.0,505,127,2,4,233.53,234.1,30,100,2,1,233.5,234.13,224,400,2,1,233.45,234.17,15,1,1,1,233.4,234.25,109,100,2,1,AAPL
2024-10-21T12:58:10.664692421Z,2024-10-21T12:58:10.664525419Z,10,2,38,A,A,1,233.88,15,130,167002,15111537,233.8,233.87,14,6,3,1,233.73,233.88,20,115,1,2,233.7,233.89,1207,8,2,1,233.66,233.9,1,295,1,3,233.6,233.97,1000,200,1,1,233.58,234.0,505,127,2,4,233.53,234.1,30,100,2,1,233.5,234.13,224,400,2,1,233.45,234.17,15,1,1,1,233.4,234.25,109,100,2,1,AAPL
2024-10-21T12:58:10.664703818Z,2024-10-21T12:58:10.664537782Z,10,2,38,C,A,1,233.88,15,130,166036,15111538,233.8,233.87,14,6,3,1,233.73,233.88,20,100,1,1,233.7,233.89,1207,8,2,1,233.66,233.9,1,295,1,3,233.6,233.97,1000,200,1,1,233.58,234.0,505,127,2,4,233.53,234.1,30,100,2,1,233.5,234.13,224,400,2,1,233.45,234.17,15,1,1,1,233.4,234.25,109,100,2,1,AAPL
2024-10-21T12:58:10.664822141Z,2024-10-21T12:58:10.664655804Z,10,2,38,A,A,0,233.85,95,130,166337,15111539,233.8,233.85,14,95,3,1,233.73,233.87,20,6,1,1,233.7,233.88,1207,100,2,1,233.66,233.89,1,8,1,1,233.6,233.9,1000,295,1,3,233.58,233.97,505,200,2,1,233.53,234.0,30,127,2,4,233.5,234.1,224,100,2,1,233.45,234.13,15,400,1,1,233.4,234.17,109,1,2,1,AAPL
2024-10-21T12:58:10.664875498Z,2024-10-21T12:58:10.664709483Z,10,2,38,C,A,2,233.88,100,130,166015,15111540,233.8,233.85,14,95,3,1,233.73,233.87,20,6,1,1,233.7,233.89,1207,8,2,1,233.66,233.9,1,295,1,3,233.6,233.97,1000,200,1,1,233.58,234.0,505,127,2,4,233.53,234.1,30,100,2,1,233.5,234.13,224,400,2,1,233.45,234.17,15,1,1,1,233.4,234.25,109,100,2,1,AAPL
2024-10-21T12:58:10.665255626Z,2024-10-21T12:58:10.665088334Z,10,2,38,T,N,0,233.84,100,130,167292,15111544,233.8,233.85,14,95,3,1,233.73,233.87,20,6,1,1,233.7,233.89,1207,8,2,1,233.66,233.9,1,295,1,3,233.6,233.97,1000,200,1,1,233.58,234.0,505,127,2,4,233.53,234.1,30,100,2,1,233.5,234.13,224,400,2,1,233.45,234.17,15,1,1,1,233.4,234.25,109,100,2,1,AAPL
2024-10-21T12:58:10.665330980Z,2024-10-21T12:58:10.665164204Z,10,2,38,C,B,4,233.6,1000,130,166776,15111545,233.8,233.85,14,95,3,1,233.73,233.87,20,6,1,1,233.7,233.89,1207,8,2,1,233.66,233.9,1,295,1,3,233.58,233.97,505,200,2,1,233.53,234.0,30,127,2,4,233.5,234.1,224,100,2,1,233.45,234.13,15,400,1,1,233.4,234.17,109,1,2,1,233.39,234.25,10,100,1,1,AAPL
2024-10-21T12:58:10.665610055Z,2024-10-21T12:58:10.665444096Z,10,2,38,C,A,4,233.97,200,130,165959,15111548,233.8,233.85,14,95,3,1,233.73,233.87,20,6,1,1,233.7,233.89,1207,8,2,1,233.66,233.9,1,295,1,3,233.58,234.0,505,127,2,4,233.53,234.1,30,100,2,1,233.5,234.13,224,400,2,1,233.45,234.17,15,1,1,1,233.4,234.25,109,100,2,1,233.39,234.41,10,500,1,1,AAPL
2024-10-21T12:58:10.666263502Z,2024-10-21T12:58:10.666096256Z,10,2,38,T,B,0,233.85,95,130,167246,15111549,233.8,233.85,14,95,3,1,233.73,233.87,20,6,1,1,233.7,233.89,1207,8,2,1,233.66,233.9,1,295,1,3,233.58,234.0,505,127,2,4,233.53,234.1,30,100,2,1,233.5,234.13,224,400,2,1,233.45,234.17,15,1,1,1,233.4,234.25,109,100,2,1,233.39,234.41,10,500,1,1,AAPL
2024-10-21T12:58:10.666263502Z,2024-10-21T12:58:10.666096256Z,10,2,38,C,A,0,233.85,95,130,167246,15111549,233.8,233.87,14,6,3,1,233.73,233.89,20,8,1,1,233.7,233.9,1207,295,2,3,233.66,234.0,1,127,1,4,233.58,234.1,505,100,2,1,233.53,234.13,30,400,2,1,233.5,234.17,224,1,2,1,233.45,234.25,15,100,1,1,233.4,234.41,109,500,2,1,233.39,234.43,10,105,1,2,AAPL
2024-10-21T12:58:10.666284283Z,2024-10-21T12:58:10.666117777Z,10,2,38,A,B,0,233.82,100,130,166506,15111550,233.82,233.87,100,6,1,1,233.8,233.89,14,8,3,1,233.73,233.9,20,295,1,3,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,30,1,2,1,233.5,234.25,224,100,2,1,233.45,234.41,15,500,1,1,233.4,234.43,109,105,2,2,AAPL
2024-10-21T12:58:10.666286067Z,2024-10-21T12:58:10.666119828Z,10,2,38,A,B,0,233.82,22,130,166239,15111551,233.82,233.87,122,6,2,1,233.8,233.89,14,8,3,1,233.73,233.9,20,295,1,3,233.7,234.0,1207,127,2,4,233.66,234.1,1,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,30,1,2,1,233.5,234.25,224,100,2,1,233.45,234.41,15,500,1,1,233.4,234.43,109,105,2,2,AAPL
2024-10-21T12:58:10.666300356Z,2024-10-21T12:58:10.666134191Z,10,2,38,A,B,1,233.81,9,130,166165,15111552,233.82,233.87,122,6,2,1,233.81,233.89,9,8,1,1,233.8,233.9,14,295,3,3,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,AAPL
2024-10-21T12:58:10.666348323Z,2024-10-21T12:58:10.666182330Z,10,2,38,C,B,0,233.82,100,130,165993,15111553,233.82,233.87,22,6,1,1,233.81,233.89,9,8,1,1,233.8,233.9,14,295,3,3,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,AAPL
2024-10-21T12:58:10.668557837Z,2024-10-21T12:58:10.668387164Z,10,2,38,T,B,0,233.87,6,0,170673,15111557,233.82,233.87,22,6,1,1,233.81,233.89,9,8,1,1,233.8,233.9,14,295,3,3,233.73,234.0,20,127,1,4,233.7,234.1,1207,100,2,1,233.66,234.13,1,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,AAPL
2024-10-21T12:58:10.668557837Z,2024-10-21T12:58:10.668387164Z,10,2,38,T,B,0,233.89,8,0,170673,15111558,233.82,233.89,22,8,1,1,233.81,233.9,9,295,1,3,233.8,234.0,14,127,3,4,233.73,234.1,20,100,1,1,233.7,234.13,1207,400,2,1,233.66,234.17,1,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,AAPL
2024-10-21T12:58:10.668557837Z,2024-10-21T12:58:10.668387164Z,10,2,38,T,B,0,233.9,93,0,170673,15111559,233.82,233.9,22,295,1,3,233.81,234.0,9,127,1,4,233.8,234.1,14,100,3,1,233.73,234.13,20,400,1,1,233.7,234.17,1207,1,2,1,233.66,234.25,1,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,233.45,234.59,15,60,1,1,AAPL
2024-10-21T12:58:10.668557837Z,2024-10-21T12:58:10.668387164Z,10,2,38,T,B,0,233.9,2,0,170673,15111560,233.82,233.9,22,202,1,2,233.81,234.0,9,127,1,4,233.8,234.1,14,100,3,1,233.73,234.13,20,400,1,1,233.7,234.17,1207,1,2,1,233.66,234.25,1,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,233.45,234.59,15,60,1,1,AAPL
2024-10-21T12:58:10.668557837Z,2024-10-21T12:58:10.668387164Z,10,2,38,C,A,0,233.9,200,130,170673,15111561,233.82,234.0,22,127,1,4,233.81,234.1,9,100,1,1,233.8,234.13,14,400,3,1,233.73,234.17,20,1,1,1,233.7,234.25,1207,100,2,1,233.66,234.41,1,500,1,1,233.58,234.43,505,105,2,2,233.53,234.5,30,63,2,4,233.5,234.59,224,60,2,1,233.45,234.75,15,1,1,1,AAPL
2024-10-21T12:58:10.668579874Z,2024-10-21T12:58:10.668412244Z,10,2,38,A,B,0,233.84,100,130,167630,15111562,233.84,234.0,100,127,1,4,233.82,234.1,22,100,1,1,233.81,234.13,9,400,1,1,233.8,234.17,14,1,3,1,233.73,234.25,20,100,1,1,233.7,234.41,1207,500,2,1,233.66,234.43,1,105,1,2,233.58,234.5,505,63,2,4,233.53,234.59,30,60,2,1,233.5,234.75,224,1,2,1,AAPL
2024-10-21T12:58:10.668587759Z,2024-10-21T12:58:10.668421624Z,10,2,38,A,B,1,233.83,9,130,166135,15111563,233.84,234.0,100,127,1,4,233.83,234.1,9,100,1,1,233.82,234.13,22,400,1,1,233.81,234.17,9,1,1,1,233.8,234.25,14,100,3,1,233.73,234.41,20,500,1,1,233.7,234.43,1207,105,2,2,233.66,234.5,1,63,1,4,233.58,234.59,505,60,2,1,233.53,234.75,30,1,2,1,AAPL
2024-10-21T12:58:10.668591010Z,2024-10-21T12:58:10.668424903Z,10,2,38,A,B,0,233.86,100,130,166107,15111564,233.86,234.0,100,127,1,4,233.84,234.1,100,100,1,1,233.83,234.13,9,400,1,1,233.82,234.17,22,1,1,1,233.81,234.25,9,100,1,1,233.8,234.41,14,500,3,1,233.73,234.43,20,105,1,2,233.7,234.5,1207,63,2,4,233.66,234.59,1,60,1,1,233.58,234.75,505,1,2,1,AAPL
2024-10-21T12:58:10.668602950Z,2024-10-21T12:58:10.668436484Z,10,2,38,A,B,0,233.86,100,130,166466,15111565,233.86,234.0,200,127,2,4,233.84,234.1,100,100,1,1,233.83,234.13,9,400,1,1,233.82,234.17,22,1,1,1,233.81,234.25,9,100,1,1,233.8,234.41,14,500,3,1,233.73,234.43,20,105,1,2,233.7,234.5,1207,63,2,4,233.66,234.59,1,60,1,1,233.58,234.75,505,1,2,1,AAPL
2024-10-21T12:58:10.668653528Z,2024-10-21T12:58:10.668486990Z,10,2,38,C,B,1,233.84,100,130,166538,15111567,233.86,234.0,200,127,2,4,233.83,234.1,9,100,1,1,233.82,234.13,22,400,1,1,233.81,234.17,9,1,1,1,233.8,234.25,14,100,3,1,233.73,234.41,20,500,1,1,233.7,234.43,1207,105,2,2,233.66,234.5,1,63,1,4,233.58,234.59,505,60,2,1,233.53,234.75,30,1,2,1,AAPL
2024-10-21T12:58:10.668661648Z,2024-10-21T12:58:10.668495920Z,10,2,38,C,B,0,233.86,100,130,165728,15111568,233.86,234.0,100,127,1,4,233.83,234.1,9,100,1,1,233.82,234.13,22,400,1,1,233.81,234.17,9,1,1,1,233.8,234.25,14,100,3,1,233.73,234.41,20,500,1,1,233.7,234.43,1207,105,2,2,233.66,234.5,1,63,1,4,233.58,234.59,505,60,2,1,233.53,234.75,30,1,2,1,AAPL
2024-10-21T12:58:10.668670808Z,2024-10-21T12:58:10.668504902Z,10,2,38,C,B,0,233.86,100,130,165906,15111569,233.83,234.0,9,127,1,4,233.82,234.1,22,100,1,1,233.81,234.13,9,400,1,1,233.8,234.17,14,1,3,1,233.73,234.25,20,100,1,1,233.7,234.41,1207,500,2,1,233.66,234.43,1,105,1,2,233.58,234.5,505,63,2,4,233.53,234.59,30,60,2,1,233.5,234.75,224,1,2,1,AAPL
2024-10-21T12:58:10.668690691Z,2024-10-21T12:58:10.668524657Z,10,2,38,C,B,1,233.82,22,130,166034,15111570,233.83,234.0,9,127,1,4,233.81,234.1,9,100,1,1,233.8,234.13,14,400,3,1,233.73,234.17,20,1,1,1,233.7,234.25,1207,100,2,1,233.66,234.41,1,500,1,1,233.58,234.43,505,105,2,2,233.53,234.5,30,63,2,4,233.5,234.59,224,60,2,1,233.45,234.75,15,1,1,1,AAPL
2024-10-21T12:58:10.668851245Z,2024-10-21T12:58:10.668685103Z,10,2,38,A,B,0,233.85,100,130,166142,15111571,233.85,234.0,100,127,1,4,233.83,234.1,9,100,1,1,233.81,234.13,9,400,1,1,233.8,234.17,14,1,3,1,233.73,234.25,20,100,1,1,233.7,234.41,1207,500,2,1,233.66,234.43,1,105,1,2,233.58,234.5,505,63,2,4,233.53,234.59,30,60,2,1,233.5,234.75,224,1,2,1,AAPL
2024-10-21T12:58:10.668874510Z,2024-10-21T12:58:10.668708138Z,10,2,38,A,B,0,233.86,100,130,166372,15111575,233.86,234.0,100,127,1,4,233.85,234.1,100,100,1,1,233.83,234.13,9,400,1,1,233.81,234.17,9,1,1,1,233.8,234.25,14,100,3,1,233.73,234.41,20,500,1,1,233.7,234.43,1207,105,2,2,233.66,234.5,1,63,1,4,233.58,234.59,505,60,2,1,233.53,234.75,30,1,2,1,AAPL
2024-10-21T12:58:10.668935455Z,2024-10-21T12:58:10.668768437Z,10,2,38,A,B,0,233.87,15,130,167018,15111585,233.87,234.0,15,127,1,4,233.86,234.1,100,100,1,1,233.85,234.13,100,400,1,1,233.83,234.17,9,1,1,1,233.81,234.25,9,100,1,1,233.8,234.41,14,500,3,1,233.73,234.43,20,105,1,2,233.7,234.5,1207,63,2,4,233.66,234.59,1,60,1,1,233.58,234.75,505,1,2,1,AAPL
2024-10-21T12:58:10.669163192Z,2024-10-21T12:58:10.668997172Z,10,2,38,C,B,2,233.85,100,130,166020,15111586,233.87,234.0,15,127,1,4,233.86,234.1,100,100,1,1,233.83,234.13,9,400,1,1,233.81,234.17,9,1,1,1,233.8,234.25,14,100,3,1,233.73,234.41,20,500,1,1,233.7,234.43,1207,105,2,2,233.66,234.5,1,63,1,4,233.58,234.59,505,60,2,1,233.53,234.75,30,1,2,1,AAPL
2024-10-21T12:58:10.669241140Z,2024-10-21T12:58:10.669075250Z,10,2,38,C,B,1,233.86,100,130,165890,15111588,233.87,234.0,15,127,1,4,233.83,234.1,9,100,1,1,233.81,234.13,9,400,1,1,233.8,234.17,14,1,3,1,233.73,234.25,20,100,1,1,233.7,234.41,1207,500,2,1,233.66,234.43,1,105,1,2,233.58,234.5,505,63,2,4,233.53,234.59,30,60,2,1,233.5,234.75,224,1,2,1,AAPL
2024-10-21T12:58:10.673042153Z,2024-10-21T12:58:10.672875445Z,10,2,38,C,B,0,233.87,15,130,166708,15111601,233.83,234.0,9,127,1,4,233.81,234.1,9,100,1,1,233.8,234.13,14,400,3,1,233.73,234.17,20,1,1,1,233.7,234.25,1207,100,2,1,233.66,234.41,1,500,1,1,233.58,234.43,505,105,2,2,233.53,234.5,30,63,2,4,233.5,234.59,224,60,2,1,233.45,234.75,15,1,1,1,AAPL
2024-10-21T12:58:10.766832415Z,2024-10-21T12:58:10.766666052Z,10,2,38,A,B,4,233.7,200,130,166363,15111827,233.83,234.0,9,127,1,4,233.81,234.1,9,100,1,1,233.8,234.13,14,400,3,1,233.73,234.17,20,1,1,1,233.7,234.25,1407,100,3,1,233.66,234.41,1,500,1,1,233.58,234.43,505,105,2,2,233.53,234.5,30,63,2,4,233.5,234.59,224,60,2,1,233.45,234.75,15,1,1,1,AAPL
2024-10-21T12:58:10.766858699Z,2024-10-21T12:58:10.766692893Z,10,2,38,C,B,1,233.81,9,130,165806,15111828,233.83,234.0,9,127,1,4,233.8,234.1,14,100,3,1,233.73,234.13,20,400,1,1,233.7,234.17,1407,1,3,1,233.66,234.25,1,100,1,1,233.58,234.41,505,500,2,1,233.53,234.43,30,105,2,2,233.5,234.5,224,63,2,4,233.45,234.59,15,60,1,1,233.4,234.75,109,1,2,1,AAPL
2024-10-21T12:58:10.769749552Z,2024-10-21T12:58:10.769583448Z,10,2,38,C,B,0,233.83,9,130,166104,15111832,233.8,234.0,14,127,3,4,233.73,234.1,20,100,1,1,233.7,234.13,1407,400,3,1,233.66,234.17,1,1,1,1,233.58,234.25,505,100,2,1,233.53,234.41,30,500,2,1,233.5,234.43,224,105,2,2,233.45,234.5,15,63,1,4,233.4,234.59,109,60,2,1,233.39,234.75,10,1,1,1,AAPL
2024-10-21T12:58:10.779857455Z,2024-10-21T12:58:10.779690647Z,10,2,38,A,A,0,233.98,200,130,166808,15111846,233.8,233.98,14,200,3,1,233.73,234.0,20,127,1,4,233.7,234.1,1407,100,3,1,233.66,234.13,1,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,233.4,234.5,109,63,2,4,233.39,234.59,10,60,1,1,AAPL
2024-10-21T12:58:10.932094510Z,2024-10-21T12:58:10.931928238Z,10,2,38,A,A,0,233.96,200,130,166272,15112013,233.8,233.96,14,200,3,1,233.73,233.98,20,200,1,1,233.7,234.0,1407,127,3,4,233.66,234.1,1,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,30,1,2,1,233.5,234.25,224,100,2,1,233.45,234.41,15,500,1,1,233.4,234.43,109,105,2,2,233.39,234.5,10,63,1,4,AAPL
2024-10-21T12:58:10.970378830Z,2024-10-21T12:58:10.970212670Z,10,2,38,A,B,8,233.4,1000,130,166160,15112060,233.8,233.96,14,200,3,1,233.73,233.98,20,200,1,1,233.7,234.0,1407,127,3,4,233.66,234.1,1,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,30,1,2,1,233.5,234.25,224,100,2,1,233.45,234.41,15,500,1,1,233.4,234.43,1109,105,3,2,233.39,234.5,10,63,1,4,AAPL
2024-10-21T12:58:11.735221042Z,2024-10-21T12:58:11.735054168Z,10,2,38,A,B,2,233.7,200,130,166874,15112665,233.8,233.96,14,200,3,1,233.73,233.98,20,200,1,1,233.7,234.0,1607,127,4,4,233.66,234.1,1,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,30,1,2,1,233.5,234.25,224,100,2,1,233.45,234.41,15,500,1,1,233.4,234.43,1109,105,3,2,233.39,234.5,10,63,1,4,AAPL
2024-10-21T12:58:11.739664700Z,2024-10-21T12:58:11.739498889Z,10,2,38,C,A,1,233.98,200,130,165811,15112668,233.8,233.96,14,200,3,1,233.73,234.0,20,127,1,4,233.7,234.1,1607,100,4,1,233.66,234.13,1,400,1,1,233.58,234.17,505,1,2,1,233.53,234.25,30,100,2,1,233.5,234.41,224,500,2,1,233.45,234.43,15,105,1,2,233.4,234.5,1109,63,3,4,233.39,234.59,10,60,1,1,AAPL
2024-10-21T12:58:11.739676702Z,2024-10-21T12:58:11.739510725Z,10,2,38,A,A,2,234.01,200,130,165977,15112669,233.8,233.96,14,200,3,1,233.73,234.0,20,127,1,4,233.7,234.01,1607,200,4,1,233.66,234.1,1,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,30,1,2,1,233.5,234.25,224,100,2,1,233.45,234.41,15,500,1,1,233.4,234.43,1109,105,3,2,233.39,234.5,10,63,1,4,AAPL
2024-10-21T12:58:11.741733516Z,2024-10-21T12:58:11.741567426Z,10,2,38,A,A,2,234.01,200,130,166090,15112672,233.8,233.96,14,200,3,1,233.73,234.0,20,127,1,4,233.7,234.01,1607,400,4,2,233.66,234.1,1,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,30,1,2,1,233.5,234.25,224,100,2,1,233.45,234.41,15,500,1,1,233.4,234.43,1109,105,3,2,233.39,234.5,10,63,1,4,AAPL
2024-10-21T12:58:11.790740969Z,2024-10-21T12:58:11.790575104Z,10,2,38,C,B,2,233.7,200,130,165865,15112726,233.8,233.96,14,200,3,1,233.73,234.0,20,127,1,4,233.7,234.01,1407,400,3,2,233.66,234.1,1,100,1,1,233.58,234.13,505,400,2,1,233.53,234.17,30,1,2,1,233.5,234.25,224,100,2,1,233.45,234.41,15,500,1,1,233.4,234.43,1109,105,3,2,233.39,234.5,10,63,1,4,AAPL
